GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	Chromosome	Start	End	Strand	Feature	Gene symbol
FBgn0028473	22209.0339598119	-0.562633414035124	0.0864048068605979	-6.51159853806345	7.43552260994801e-11	4.09711503813122e-09	chr2R	9396264	9398734	-	protein_coding	Non1
FBgn0036663	7669.7110472058	-0.66346608617018	0.102019699059244	-6.50331350012016	7.85698149699929e-11	4.28383192651813e-09	chr3L	16787572	16807731	-	protein_coding	CG9674
FBgn0044047	523.845912032422	-0.753231201180456	0.115828276671939	-6.50299929190722	7.87341667225041e-11	4.28383192651813e-09	chrX	2331492	2334658	-	protein_coding	Ilp6
FBgn0031547	266.309775541423	-1.17437542983912	0.181251654919776	-6.47925355693395	9.21774890467089e-11	4.98392161089424e-09	chr2L	3522520	3524056	-	protein_coding	Sr-CIV
FBgn0004108	652.649706617504	0.757830054609616	0.116986879842017	6.4779063740568	9.30040298885285e-11	4.99737802835814e-09	chr3L	16766071	16777465	+	protein_coding	Nrt
FBgn0259740	677.163602332149	0.768442760459539	0.118732438096551	6.47205408040769	9.66795037856718e-11	5.16280485956695e-09	chr3R	10849824	10851788	+	protein_coding	CG42394
FBgn0013811	350.766319884128	-0.837247757849335	0.130629906332213	-6.40931147665433	1.46178279123753e-10	7.75821038466006e-09	chr3L	1759171	1771758	-	protein_coding	Dhc62B
FBgn0011274	792.847146384338	-0.686253887206104	0.10717625714714	-6.40304023925709	1.52313028466539e-10	8.03451225160995e-09	chr2L	17413247	17433161	-	protein_coding	Dif
FBgn0063492	587.272882946283	0.728316096787817	0.113839261666399	6.3977584369979	1.57674467801452e-10	8.26692012697186e-09	chr2R	18407833	18408955	+	protein_coding	GstE8
FBgn0031313	1469.82770076219	-0.669150619877973	0.104651510584268	-6.39408467342813	1.61511914751822e-10	8.41710587059042e-09	chr2L	1160289	1163886	-	protein_coding	CG5080
FBgn0286071	428.145746911557	0.750292874916582	0.117635844700804	6.37809739731017	1.79301477423158e-10	9.25370031441845e-09	chr3R	15442245	15476193	-	protein_coding	AdamTS-A
FBgn0052412	1131.76148525344	-0.630837959969422	0.0989122495099644	-6.3777536462344	1.79704271508762e-10	9.25370031441845e-09	chr3L	5900834	5902456	-	protein_coding	QC
FBgn0267635	176.565094178472	1.04541428429682	0.164584570299292	6.35183652025075	2.12759368024485e-10	1.08910135667445e-08	chr3L	20404269	20407558	+	ncRNA	lncRNA:CR45973
FBgn0033775	46.2344311814749	1.38565991311202	0.218750030050802	6.3344444468886	2.38197972547596e-10	1.20505886579489e-08	chr2R	12840812	12842558	-	protein_coding	Cyp9h1
FBgn0031307	1808.84152391546	0.709305518465409	0.111970064604204	6.33477814782629	2.37683022594616e-10	1.20505886579489e-08	chr2L	1143200	1147395	+	protein_coding	MFS3
FBgn0250867	536.709593799802	0.771937500789226	0.121980001751966	6.32839391459334	2.47726078339438e-10	1.24597575797353e-08	chr2L	20965519	21052164	-	protein_coding	CG42238
FBgn0030529	9571.39441043706	-0.538649368343004	0.0854047669491409	-6.30701760082986	2.84463492761056e-10	1.42248189356988e-08	chrX	13812970	13822307	-	protein_coding	Clic
FBgn0038865	273.983994701258	-0.9139131061162	0.145265083608304	-6.29134740031884	3.14722108522015e-10	1.56474767863445e-08	chr3R	21159237	21161092	-	protein_coding	cDIP
FBgn0005640	1578.9920730356	0.624008827284679	0.0992396685191617	6.28789713424115	3.21795010290351e-10	1.59077064801247e-08	chr3L	3515750	3610521	+	protein_coding	Eip63E
FBgn0011722	12863.6403897208	-0.597169759219258	0.0950676388327866	-6.28152509677466	3.35267664031045e-10	1.64795486450714e-08	chr2L	6415178	6423310	-	protein_coding	Tig
FBgn0263873	778.528343280311	-0.870945892967889	0.13896182308187	-6.26751919089867	3.66845424813112e-10	1.79298292093685e-08	chr2L	19796364	19958424	+	protein_coding	sick
FBgn0027594	7074.89319118208	-0.55539632298662	0.0886936135002354	-6.26196522013556	3.80155740040095e-10	1.84759961072295e-08	chr3L	1715594	1731107	-	protein_coding	drpr
FBgn0030037	709.111525770565	0.652360020648564	0.10450064783134	6.24264092315915	4.30243839795133e-10	2.07935165255178e-08	chrX	8433922	8437820	-	protein_coding	Miga
FBgn0025678	10053.0401293928	0.497151394560314	0.0796666399827152	6.24039616416831	4.36464050301997e-10	2.09769472175699e-08	chr2L	16354885	16356735	-	protein_coding	CaBP1
FBgn0039809	571.099435499704	-0.822365011410075	0.132097880396432	-6.22542170201461	4.80262456426188e-10	2.2954422710182e-08	chr3R	30881791	30883503	-	protein_coding	CG15547
FBgn0033724	152.113964994451	1.14788215540971	0.184501672792278	6.22152708990371	4.92339128209674e-10	2.34023395502301e-08	chr2R	12383044	12384520	+	protein_coding	CG8501
FBgn0260745	6027.53404929252	-0.570931085740709	0.0920134405108482	-6.20486618662409	5.47434625259317e-10	2.58789996891713e-08	chr3R	11984861	11993315	-	protein_coding	mfas
FBgn0013272	13716.1287419496	-0.477820479384546	0.0770215262696139	-6.20372644540871	5.51416016665549e-10	2.59255432618134e-08	chr2R	22317661	22329416	+	protein_coding	Gp150
FBgn0026376	1386.51399323404	-0.885299224439236	0.142917340146801	-6.19448433290094	5.8476156778153e-10	2.73447152588001e-08	chr3L	13906896	13925335	-	protein_coding	Rgl
FBgn0035344	76.8633213284638	-1.23402836596039	0.1994011633568	-6.18867184717607	6.06732399304426e-10	2.82195805719494e-08	chr3L	2476258	2478448	-	protein_coding	Cyp4d20
FBgn0267252	106.908419399831	-1.13177392172234	0.183522676392494	-6.16694320271274	6.96227509483443e-10	3.20375754496876e-08	chr2L	9256562	9302494	+	protein_coding	Ggamma30A
FBgn0262620	253.433214611439	0.959471315172532	0.155567519802999	6.16755551793556	6.93537661534258e-10	3.20375754496876e-08	chr2L	21657624	21658249	+	ncRNA	lncRNA:CR43144
FBgn0038877	990.843483929096	-0.639352315981144	0.104007819116441	-6.14715625625574	7.88844099431836e-10	3.59173173904464e-08	chr3R	21271077	21273817	-	protein_coding	CG3308
FBgn0261808	398.092236317446	-0.796809563145895	0.129619731951234	-6.14728599690109	7.88199358782075e-10	3.59173173904464e-08	chr3R	11197591	11208633	+	protein_coding	cu
FBgn0027949	1427.83789410477	0.600440222733204	0.0977315526290342	6.14377042603971	8.05852907764032e-10	3.64996518589877e-08	chr2L	19577700	19579131	+	protein_coding	msb1l
FBgn0026721	3814.69173431834	-0.698498285107327	0.113765163010668	-6.1398258185753	8.26120144972811e-10	3.72227363237489e-08	chr2R	17054001	17059299	+	protein_coding	fat-spondin
FBgn0032638	127.181816828965	-1.15002530639613	0.18738246315512	-6.1373155578818	8.39275720694177e-10	3.76195557498722e-08	chr2L	17454262	17455923	-	protein_coding	SPH93
FBgn0010591	1627.43657165247	-0.648630556275273	0.105708113955987	-6.1360526831965	8.45971126170036e-10	3.77242072809123e-08	chr2R	17088440	17091958	-	protein_coding	Sply
FBgn0020257	1097.4672937257	-0.634945577295914	0.103561139409474	-6.13111810971274	8.72635889637308e-10	3.87137081089864e-08	chr2R	22684954	22688987	-	protein_coding	Ppa
FBgn0086355	4042.68258338477	0.635030335580664	0.103854878870515	6.11459319472525	9.68035852919533e-10	4.27269294061576e-08	chr3R	30132980	30134599	-	protein_coding	Tpi
FBgn0266005	390.666666964937	-0.841102326924147	0.137753998206277	-6.10582878084346	1.02268596486141e-09	4.49099303655638e-08	chrX	1047241	1088866	+	ncRNA	lncRNA:CR44779
FBgn0034354	364.623569850594	0.83700739510986	0.137740237061375	6.07670941307371	1.22673770209071e-09	5.35985245494279e-08	chr2R	18503607	18505025	+	protein_coding	GstE11
FBgn0031258	144.272042695933	-1.08186861046966	0.178529185854735	-6.05989774327404	1.36208112745119e-09	5.92128835858304e-08	chr2L	458875	472200	-	protein_coding	CG4297
FBgn0000299	50267.4259535465	0.570407327620704	0.0943606421365436	6.04497081309919	1.49437052013837e-09	6.46389968485852e-08	chr2L	5029608	5037279	+	protein_coding	Col4a1
FBgn0035761	564.700336405343	0.682085875458204	0.113169949418877	6.02709357882271	1.66934358097315e-09	7.18482155174064e-08	chr3L	7321098	7323411	-	protein_coding	RhoGEF4
FBgn0033782	157.571372881534	-1.09182366833751	0.181462314309931	-6.01680669889793	1.77891291265365e-09	7.6185027759241e-08	chr2R	12924566	12930644	+	protein_coding	sug
FBgn0037635	191.252929697033	-0.907175005872013	0.15099195011927	-6.00810179056187	1.87707985083219e-09	7.99931910815233e-08	chr3R	8807678	8813579	-	protein_coding	CG9837
FBgn0031689	270.377587704601	0.862419752930652	0.14361111648298	6.00524370293341	1.91044728571045e-09	8.10160758268683e-08	chr2L	5210459	5212445	+	protein_coding	Cyp28d1
FBgn0036007	1246.17384961202	0.70451040952668	0.117361418087254	6.00291323169683	1.93808202882166e-09	8.17870616162741e-08	chr3L	9494554	9505328	-	protein_coding	path
FBgn0267488	2392.10085049677	0.603158379046303	0.100557111709657	5.9981672980806	1.99556873779519e-09	8.38041997605153e-08	chr2L	8074116	8082982	-	protein_coding	Mcr
FBgn0032029	336.377592910783	-0.836216604084846	0.140005487140481	-5.97274164865973	2.33299202896845e-09	9.75010340222514e-08	chr2L	8370453	8374250	+	protein_coding	CG17292
FBgn0039640	72.4661209150608	-1.24112423689585	0.208136540267281	-5.96302905439883	2.47604373944675e-09	1.02981992259393e-07	chr3R	29138661	29145787	+	protein_coding	CG14516
FBgn0027091	1170.16222236978	-0.622575375173059	0.104445835908402	-5.96074864793126	2.51084927127445e-09	1.03929938018159e-07	chr2R	16143146	16145906	+	protein_coding	CysRS
FBgn0035266	376.184083146777	0.873386406125466	0.146822605423534	5.94858266958305	2.7047427293805e-09	1.108944519046e-07	chr3L	1738406	1745421	+	protein_coding	Gk2
FBgn0031913	980.618035532498	-0.716824306119607	0.120496735676998	-5.94891058328018	2.69933041606219e-09	1.108944519046e-07	chr2L	7430529	7433516	-	protein_coding	CG5958
FBgn0035727	67.8155455971664	1.20871123275455	0.203291928719349	5.94569218939931	2.75291036271175e-09	1.12336922395374e-07	chr3L	6971578	6972467	-	protein_coding	CG10063
FBgn0035232	1724.86493440446	-0.554480217744764	0.0933599533808502	-5.93916553795643	2.86476487170215e-09	1.16352492512184e-07	chr3L	1555362	1558484	-	protein_coding	CG12099
FBgn0039098	310.969627481851	-0.888104929342952	0.149606531471461	-5.93627110132131	2.91577516865787e-09	1.17870892448875e-07	chr3R	23677357	23678421	+	protein_coding	GILT3
FBgn0032036	7839.05070773397	-0.557584903342793	0.0941286749851225	-5.9236455143018	3.14881842666144e-09	1.26699666088596e-07	chr2L	8384454	8388804	+	protein_coding	CG13384
FBgn0030598	37.7032368701724	1.3379952798063	0.226786136444016	5.89981072382083	3.63918809874506e-09	1.4575285297335e-07	chrX	14919251	14923493	-	protein_coding	CG9503
FBgn0001122	1027.09758660478	0.683572836438032	0.1158794224668	5.89900106409213	3.65708878855884e-09	1.45794816174297e-07	chr2R	10437984	10465701	+	protein_coding	Galphao
FBgn0003074	2130.24900297736	0.581000001714132	0.0987084521604808	5.88602079150768	3.95604568444459e-09	1.56989684477661e-07	chr2R	8910899	8914069	-	protein_coding	Pgi
FBgn0031117	336.254576317748	0.83453685015396	0.14192735361919	5.88002826004304	4.10196442945934e-09	1.62036960179236e-07	chrX	20467454	20469796	+	protein_coding	GstT3
FBgn0036896	629.989428236084	-0.778462211770621	0.132497617340708	-5.87529215539673	4.22098258772649e-09	1.65980547120099e-07	chr3L	19624405	19635783	-	protein_coding	wnd
FBgn0039613	2547.99351143886	-0.54260566027782	0.0924955397247317	-5.86629000590324	4.45654052674071e-09	1.74450371478886e-07	chr3R	28880791	28882945	+	protein_coding	Nepl20
FBgn0259821	174.460594885044	0.923982911838413	0.157614530852535	5.86229522646547	4.56512420566735e-09	1.7789589866319e-07	chr3R	4077938	4104326	+	protein_coding	CG42402
FBgn0032859	3511.72837246072	-0.489988435641129	0.0837981131721194	-5.8472490261768	4.99769047200948e-09	1.93879014678717e-07	chr2L	20417056	20423027	+	protein_coding	Arpc2
FBgn0039886	885.299777879607	-0.623364679437539	0.107291764277356	-5.80999560997153	6.24744806862768e-09	2.41279791257581e-07	chr3R	31978120	31990909	+	protein_coding	CG2003
FBgn0005660	197.644292025189	0.866642441280232	0.149192168557785	5.80890035755842	6.28844995333565e-09	2.41783913539141e-07	chr2L	544924	552923	-	protein_coding	Ets21C
FBgn0263041	109.590839178953	-1.20128813132357	0.207603337460305	-5.7864586668953	7.18857644574998e-09	2.75169800142403e-07	chr3R	15637167	15638181	+	protein_coding	CG43336
FBgn0266873	904.60022001994	0.592173760353753	0.102487709493233	5.77799780365715	7.55947951105444e-09	2.88092763216441e-07	chr2L	21929063	21931698	+	ncRNA	lncRNA:CR45334
FBgn0039776	3295.23429071967	-0.510860575476225	0.0885020910770493	-5.77229949325687	7.81969680004466e-09	2.96702618496431e-07	chr3R	30466049	30485799	+	protein_coding	PH4alphaEFB
FBgn0001091	4204.60098406652	0.617834975103191	0.107347547163487	5.75546429730945	8.64039826067350e-09	3.26410853070246e-07	chr2R	7791900	7793380	-	protein_coding	Gapdh1
FBgn0262579	5507.8144092503	-0.567991367771	0.0988521825859494	-5.74586572509055	9.14518594718768e-09	3.42489193199657e-07	chr3L	8063873	8108897	+	protein_coding	Sarm
FBgn0034400	5921.06015797587	-0.528555762696521	0.0919867248566359	-5.74600045300331	9.13790615015839e-09	3.42489193199657e-07	chr2R	18836820	18846619	-	protein_coding	CG15099
FBgn0010225	12838.8535145438	-0.48859879082005	0.0854973243592611	-5.71478457930391	1.09843083519931e-08	4.0959160152195e-07	chr3R	4235216	4241057	+	protein_coding	Gel
FBgn0030349	1835.99646992066	-0.5697739117324	0.0999021756000885	-5.70331835427911	1.17497239736541e-08	4.3625262702181e-07	chrX	11877736	11887162	-	protein_coding	CG10353
FBgn0038660	1608.4141633272	-0.517420670744238	0.0908336240083315	-5.6963561279552	1.22395082733005e-08	4.52495666975737e-07	chr3R	18911052	18912922	-	protein_coding	Sgsh
FBgn0033504	2126.56574869333	-0.671164107661346	0.117899799457032	-5.69266538834063	1.25071348958161e-08	4.60422229717892e-07	chr2R	10269015	10307024	+	protein_coding	CAP
FBgn0031516	869.771749287961	0.667560209840014	0.117507019574035	5.68102409762356	1.33890609389363e-08	4.90799856706515e-07	chr2L	3294925	3303130	-	protein_coding	CG9663
FBgn0015568	206.461249517425	0.892388793085825	0.157235759558203	5.67548244491734	1.38298326738845e-08	5.04818069458966e-07	chr3R	7545732	7549124	-	protein_coding	alpha-Est1
FBgn0259224	300.212383073638	0.956054716722501	0.168492451797222	5.67416941545309	1.39363160725947e-08	5.06567522453852e-07	chr3L	3472446	3510895	+	protein_coding	CG42324
FBgn0041629	13052.960107701	0.518894501611521	0.0920294949996391	5.63834998348688	1.71687296086693e-08	6.21450543282836e-07	chrX	8709651	8712478	+	protein_coding	Hexo2
FBgn0032775	3158.99874918198	-0.716957645706842	0.127422323826901	-5.62662510127195	1.83769523879417e-08	6.62412562950347e-07	chr2L	19390369	19398493	-	protein_coding	CG17544
FBgn0027348	235.794389602953	-0.900874614651725	0.160205858834256	-5.62323139245327	1.87418087205673e-08	6.7276094291132e-07	chr2L	14013003	14019328	+	protein_coding	bgm
FBgn0037739	321.346490790778	0.732990567323709	0.130384906105142	5.62174402865797	1.8903922521977e-08	6.75776172469515e-07	chr3R	9746166	9747744	-	protein_coding	CG12948
FBgn0045852	2114.68150951203	-0.620679432100219	0.11058032307122	-5.61292836611146	1.98930966880717e-08	7.08210615014438e-07	chr2L	18762873	18792906	-	protein_coding	ham
FBgn0285963	1757.67897996889	0.515472069810633	0.0919732390115545	5.60458754470825	2.08751460482907e-08	7.40126592064602e-07	chr3R	26915760	26945309	+	protein_coding	CG46339
FBgn0020248	35.9047135379435	1.2658206419455	0.225988113896575	5.60127088155092	2.12785908724889e-08	7.51351386277151e-07	chr3L	1475437	1489547	-	protein_coding	stet
FBgn0029095	4112.6592551366	-0.489484624201749	0.0875323747820025	-5.59204094965778	2.24415872838432e-08	7.89195819481821e-07	chr2L	861848	868354	-	protein_coding	aru
FBgn0259111	2429.07199011956	0.574483717433438	0.102961525633438	5.57959600830611	2.41077851010265e-08	8.44358092748906e-07	chr2L	7223327	7249343	-	protein_coding	Ndae1
FBgn0013680	77.348280515649	1.2740268412129	0.229637354015028	5.54799477932291	2.88964503064185e-08	1.00799674032591e-06	chrM	239	1263	+	protein_coding	mt:ND2
FBgn0010470	4891.89087003612	0.453700263053096	0.0820959890322308	5.5264607735583	3.26755274610779e-08	1.1352449319911e-06	chr2R	21487166	21497929	-	protein_coding	Fkbp14
FBgn0000079	158.98640027863	-1.00041327575238	0.181647125556279	-5.50745448180754	3.64059502161045e-08	1.25979150127808e-06	chr2R	17118635	17120303	-	protein_coding	Amy-p
FBgn0027596	533.478042710814	-0.769654640424628	0.140218796321514	-5.48895483783679	4.04318974843074e-08	1.39353125552487e-06	chr2R	14901474	14928425	-	protein_coding	Kank
FBgn0001114	38048.8325026404	-0.536941113200804	0.0978753353122513	-5.48596959068189	4.11207636860317e-08	1.41164970892008e-06	chr2L	8672697	8676804	+	protein_coding	Glt
FBgn0086906	1145.87853291593	0.676307248786039	0.124149140894307	5.44753869349614	5.10716073880981e-08	1.74632599017564e-06	chr3L	2039680	2115611	-	protein_coding	sls
FBgn0013688	23.9087109850574	1.24412881378879	0.229174266864021	5.4287456912734	5.67514809148252e-08	1.93290181651241e-06	chrM	14130	14916	-	rRNA	mt:srRNA
FBgn0033188	1323.15003525026	-0.533864547494654	0.0983816375220744	-5.42646535411518	5.74809763451113e-08	1.95007029945709e-06	chr2R	7526117	7532981	-	protein_coding	Drat
FBgn0041342	3686.39361309026	-0.545023783013442	0.100484245583136	-5.42397248295522	5.82888589944568e-08	1.96975359047284e-06	chr3L	1546091	1553504	+	protein_coding	Pcyt1
FBgn0039637	2997.77528783014	-0.508101386821233	0.0937624978102479	-5.41902571590515	5.99246985363339e-08	2.01715395734562e-06	chr3R	29123369	29128247	+	protein_coding	Ctl2
FBgn0013576	2588.57024242894	-0.472906052617041	0.0873376915272691	-5.41468459203994	6.1396835188561e-08	2.05718742591155e-06	chr3R	5270115	5350443	-	protein_coding	mtd
FBgn0261602	49355.7936660565	-0.606245686514486	0.111974850168733	-5.41412366795706	6.15895900255569e-08	2.05718742591155e-06	chr3L	2587455	2588883	+	protein_coding	RpL8
FBgn0036732	2476.20284839816	-0.550288340556944	0.10195001899112	-5.39762862236325	6.75274617216086e-08	2.24684642828322e-06	chr3L	17487117	17511693	+	protein_coding	Oatp74D
FBgn0034391	66.0378425327785	1.1160812109726	0.207823163979742	5.37034077241451	7.85879959096786e-08	2.60484579545835e-06	chr2R	18783298	18794594	+	protein_coding	CG15080
FBgn0003447	37.2978097085874	1.21763957811787	0.227589921540072	5.35014718524555	8.78827268731858e-08	2.90180713809134e-06	chrX	7964023	7986601	+	protein_coding	sn
FBgn0264693	4477.18193169954	-0.532399090440472	0.0997423834792695	-5.337741809139	9.41113446666956e-08	3.09565491525317e-06	chr3L	4122906	4134550	-	protein_coding	ens
FBgn0052681	158.735978018403	-0.888200605345815	0.166961763290786	-5.31978452934097	1.03890219175169e-07	3.4043722957742e-06	chrX	10376650	10381352	-	protein_coding	CG32681
